,Unnamed: 0,Node ID,MESSAGE,merge,Dismay,Excite
2882,64,1.5024192449480172e+18,Members of the @USAirForce  @48FighterWing partner with the  Estonian and  Belgian air forces to support @NATO's collective defense. #StrongerTogether https://t.co/5aFluiyqI4,Explain,0,0
2883,65,1.5022851832439808e+18,"As Zelensky-mania sweeps over us, spare a thought for those journalists on a Ukrainian hit list he allows – and also for those who were on it but who are now dead. Our recent interviewee @EvaKBartlett is on it.    https://t.co/V8OLa0MtlG https://t.co/fhScWoZL9v","Engage, Back, Boost",0,0
2884,66,1.5024588492146688e+18,"@jd_durkin @_helenalins “In Lisbon, local residents illuminated the building of the Russian Embassy in the colors of the Ukrainian flag.   The Russian ambassador to Portugal is said to be on the verge of a nervous breakdown in connection with this:”  https://t.co/XmeZyulNRg",Explain,0,0
2885,67,1.499917894767063e+18,Hold Strong Ukraine,"Enhance, Back",0,0
2886,68,1.5022968212045005e+18,Western officials confirm a third Russian major general has been killed in fighting in Ukraine,Explain,0,0
2887,69,1.502449631506182e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…","Explain, Dismay",1,0
2888,70,1.502464639262593e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2889,71,1.5024277864258724e+18,All of this is by choice. Mr. Putin can stop this war right now by agreeing to a diplomatic solution or – at least – just stopping the bombing and the death and destruction he is causing. https://t.co/gd2IoUJgAJ,"Dismay, Bridge, Neutralize",1,0
2890,72,1.5024516060251218e+18,RT @load_pm: ❗️Do you believe Russians? And the red cross believes - Russian terrorists use the RС to redeploy the military:  #stoprussia #Україна #ukraine #UkraineWar #ukraineunderattack #RC https://t.co/8zpThdIwFw,"Dismay, Narrow",1,0
2891,73,1.502451402123223e+18,Enough. #ArmchairGeneral #Austin #Milley #Shoigu #gerasimov #StandWithUkraine #UkraineRussianWar  #UkraineRussiaCrisis #UkraineRussianWar  #FuckTrump #FuckTucker #FuckRussia #StandWithRussiansAgainstPutin   #Україна #Россия #чеченцы #УкраїнаПереможе https://t.co/hrg6Jnwc69,"Dismay, Distract, Narrow",1,0
2892,74,1.5024516319415132e+18,#Україна  ✊ #Ukriane #StopWarInUkraine #StandWithUkriane #UkraineUnderAttack #PutinWarCrimes Fu * k You Putin! ! !,"Dismiss, Neutralize",0,0
2893,75,1.5024480951241523e+18,RT @loogunda: The Katsap (=RU) idiots want a good picture for RU TV. For that,"Dismay, Neutralize",1,0
2894,76,1.5024558416345416e+18,"RT @MelaniePodolyak: The author of the phrase ""I have chopped the greens like a red commissar chopped Ukrainian villagers"" on his cooking s…",1.5024558416345416e+18,0,0
2895,77,1.502464331958653e+18,Major Viktor Maksimchuk from the Krasnodar Territory died in combat operations in Ukraine.,Explain,0,0
2896,78,1.5024632791757742e+18,RT @militarnyi_en: Today we congratulate this elderly couple who kicked out three russian soldiers from their yard.  #UkrainianHeroes #Ukra…,"Excite, Boost",0,1
2897,79,1.502349600346321e+18,@DefenceU @ZelenskyyUa My little boy Zachariah stands for Ukraine wearing the coulours. Proud people. Strong people. We stand with you against this evil. https://t.co/VqUD6xcoGZ,"Engage, Bridge, Boost",0,0
2898,80,1.5024592224535265e+18,"RT @PMoelleken: .@ZelenskyyUa's tv address to the Russian (!) people might be the most moving speech that I've ever seen in my entire life. The whole world needs to see, understand and share this crucial Ukrainian message. #StandWithUkraine #Ukraine #Україна #Russia #Россия https://t.co/WoMOgqXTWX","Engage, Back, Boost",0,0
2899,81,1.5024514802211758e+18,RT @mdmitri91: Another #capturedrussians on exercises https://t.co/zvOzuq2Lr8,Explain,0,0
2900,82,1.5024432970920837e+18,RT @mbk_center: From the net: - Putin says Russia is at war with NATO - And how is the war going? - Russia has already lost 10+ thousand pe…,"Distort, Boost, Neutralize",0,0
2901,83,1.502458816629252e+18,"The Holy Bible In #Ukranian : Free #Download,  https://t.co/GkAzNsiQqq   #Ukraine #Україна #Біблія",—,0,0
2902,84,1.5024500164386038e+18,"RT @harrisonstephen: Translation: Personal data of Wikipedians began to appear in anonymous Telegram channels, and one author has already b…",Dismay,1,0
2903,85,1.5024678625182392e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2904,86,1.5024518698467492e+18,"RT @SinghLions:  SIKHS FOR UKRAINE   My wife @HarkiratKukreja and children joined me in showing support for #Ukraine !   “There's no honorable way to kill, no gentle way to destroy. There is nothing good in war. Except its ending.” - Abraham Lincoln #украина #UkraineRussiaWar #UkraineWar https://t.co/LajSCcEOtn","Engage, Bridge, Boost",0,0
2905,87,1.5024356311919698e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…",1.5024356311919698e+18,0,0
2906,88,1.5024507024545096e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…","Dismay, Narrow",1,0
2907,89,1.5024509108148265e+18,#Україна  ✊ #Ukriane #StopWarInUkraine #StandWithUkriane #UkraineUnderAttack #PutinWarCrimes Fu * k You Putin! ! !,"Boost, Neutralize, Narrow",0,0
2908,90,1.5023848890894295e+18,⚡️ Erdogan: West could have stopped Russia in 2014.   Turkish President Recep Tayyip Erdogan said that the insufficient response from the West to the Russian invasion of Crimea in 2014 led to Russia’s current full-scale war.,"Explain, Boost",0,0
2909,91,1.5024662475517624e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2910,92,1.5024537634324972e+18,"War⬇️ Google: Ukraine  The UN has received credible reports of cluster munitions being used by Russian forces, including in populated areas. Such application is inconsistent with the principles of international humanitarian law governing the conduct of hostilities.","Explain, Boost",0,0
2911,93,1.5023662337269637e+18,"144 million people live in #Russia     We love, rejoice, study, work, take care of each other and protect our loved ones.  Russia is each of us.  #IamRussia  #StopHatingRussians https://t.co/SWZDBzyqqT","Engage, Back, Boost",0,0
2912,94,1.5024615709700096e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2913,95,1.5024383671238902e+18,RT @InvestorHumbl: Ukrainian forces received new shipment of #JavelinMissile #Ukraine #StopRussia #Україна #Россия #StopPutin #UkraineRussiaWar #StandWithUkraine #СвоихНеБросаем #Київ #Kyiv https://t.co/ArTCFiGenD,Explain,0,0
2914,96,1.5024452316814705e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2915,97,1.5024631709922836e+18,The commander of the aircraft of the Russian airline Pobeda announced to the passengers that the war with Ukraine is a crime. Wait for the announcement in English at the end.,Explain,0,0
2916,98,1.5024633931600443e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2917,99,1.5024500779396915e+18,another fascist faggot,"Dismay, Neutralize",1,0
2918,0,1.3382732219599503e+18,"RT @MichaelCoudrey: Many Democrat Governors want to mandate their populations to take a Covid-19 vaccine, a virus with a 99.7% survival rat…","Explain, Neutralize",0,0
2919,1,1.3382491932201492e+18,White House staffers to receive covid vaccine ahead of general public | ⁦@Acosta⁩ &amp; ⁦@kaitlancollins⁩  https://t.co/9LjBCKncgq,—,0,0
2920,2,1.3382727214662574e+18,"RT @thedailybeast: The first doses of Pfizer’s COVID-19 vaccine left the pharmaceutical company’s distribution center in Portage, Michigan, early Sunday morning en route to all 50 states https://t.co/59jW0ZZg4c",—,0,0
2921,3,1.3373587482942464e+18,"With front-line health workers and nursing home residents and staff members expected to get the initial doses of Covid-19 vaccines, the question is figuring out who goes next. https://t.co/1fuPbCYeeG","Engage, Back",0,0
2922,4,1.338272492222288e+18,Members of White House staff to get early access to coronavirus vaccine https://t.co/E5sv7P29cA,—,0,0
2923,5,1.337775214029992e+18,I am pleased to announce that late yesterday,"Explain, Excite",0,1
2924,6,1.338273645945213e+18,RT @DrTonyLeachon: We need to review efficacy and safety data. This is a must. I’m raising a red flag  Pumasa sa Vaccine Expert Panel technical review ang bakuna kontra COVID-19 ng Sinovac at Clover Biopharmaceuticals--parehong mula sa China.  FULL STORY: https://t.co/jWhqWdp2kj https://t.co/MRUHLHMzvn,"Engage, Explain, Enhance",0,0
2925,7,1.3382730231751066e+18,Covid-19 vaccines? I volunteer as tribute,Distort,0,0
2926,8,1.3382729841429012e+18,RT @RealMattCouch: BREAKING: New York State Assembly Introduces MANDATORY COVID-19 VACCINE BILL https://t.co/QZJVMGLAje,Enhance,0,0
2927,9,1.3382737606677914e+18,"@GeorgeVetnar  REALITY TALK: keep up prayers for divine healing. I'll always be a Foodie vs Drug/Vaccine-ie for viruses/all types illness/served me well for 40 years. Garlic, used 4 millennia against all viruses/per Israelis, Vitamin D3 2000-5000 IUs daily, cuts COVID+ cases 50%.",Explain,0,0
2928,10,1.3382737697989837e+18,RT @famous14u: Six died in Pfizer late-stage COVID-19 vaccine trial https://t.co/mSvMhOhOWR,Dismay,1,0
2929,11,1.3382342441712271e+18,"Black people across the country have a well-earned distrust of the medical community, and the Covid-19 vaccine is no exception. Today on #USofAnxiety, @kai_wright is joined by @DrBrittaniJ and @DrOniBee to take your calls and questions. Tune in at 6 pm at https://t.co/Jch6rrUO9M. https://t.co/mmMLXZa4vQ","Engage, Enhance, Distort, Boost",0,0
2930,12,1.338273094012711e+18,"The coronavirus vaccine comes with more side effects than a flu shot. Experts urge people to get it anyway/profit margin, will profits get taxed and reinvested into public health institutions??? - San Francisco Chronicle https://t.co/YC5JtwXxU7 via @GoogleNews","Engage, Distort, Neutralize",0,0
2931,13,1.3382725428222976e+18,RT @american2084: ‍♂️Raise your hand if you are mad that White House Staffers will be among the first to get the Covid-19 vaccine.,"Engage, Dismay, Neutralize",1,0
2932,14,1.3382735761101906e+18,RT @samkebusiness: But why shld we depend on the West? Why shldnt Africans work on their vaccines? Dont we have our own scientists and inno…,"Enhance, Back, Neutralize, Narrow",0,0
2933,15,1.3382592931083796e+18,"'It's the greatest mitzvah': Almost 30,000 doses of Pfizer vaccine to land in Canada Sunday night, with more to come https://t.co/m7Fndg0vrt",Excite,0,1
2934,16,1.3382727992495882e+18,"I’m still confused why covid is so politicized. A Trump flag, waving as trucks with vaccines leave the facility? Why? I just don’t understand lol",Dismay,1,0
2935,17,1.3382733778790113e+18,RT @3days3nights: Think logically.   Operation Warp Speed was never about a COVID-19 vaccine.   It was always about creating the missing military infrastructure to BE BEST in the world at rapidly countering &amp; defeating [their] future bioweapons.  [They] have long threatened the Samson Option.,"Distort, Narrow",0,0
2936,18,1.3310662761149071e+18,,—,0,0
2937,19,1.3382733682656625e+18,"RT @danpfeiffer: The White House: COVID is a hoax and masks don't work, but also give us the vaccine right fucking now!","Dismay, Neutralize",1,0
2938,20,1.33827282551416e+18,"RT @CNNValencia: BREAKING- “Last night, I was proud to sign the Advisory Committee on Immunization Practices’ recommendation to use Pfizer’s COVID-19 vaccine in people 16 and older.” @CDCDirector Initial COVID-19 vaccination is set to start as early as Monday @CDCgov","Excite, Enhance, Back",0,1
2939,21,1.3382728978619023e+18,RT @MayorBowser: Firefighter Keishea Jackson will be one of “The First Five” from @dcfireems to receive the COVID-19 vaccine in the District:   If I don't get it for any other reason,"Enhance, Back",0,0
2940,22,1.338241598371623e+18,JUST IN: White House staff set to be among the first Americans to receive coronavirus vaccine,—,0,0
2941,23,1.3381766930018058e+18,"ABD, ilk etapta 100 milyon doz Covid-19 aşısı ve opsiyonel toplamda 300 Milyon doz Pfizer aşısı ön siparişi vermişti ve Cuma gecesi FDA onayından sonra aşıların eyaletlere dağıtımı başladı. Ya Türkiye? #cokusdonemi #kralcıplak https://t.co/oJ0iGnZ7Yy","Explain, Distract",0,0
2942,24,1.3382727420223406e+18,"Senior U.S. government officials, including some White House officials who work in close proximity to President Donald Trump, will be offered coronavirus vaccines as soon as this week.  https://t.co/OF2aBq3oFX",—,0,0
2943,25,1.338272709873193e+18,"RT @kniggem:  The vaccine is the product of a German-American partnership. Germany’s BioNTech, founded by two children of Turkish immig…","Explain, Bridge",0,0
2944,26,1.3382732543735316e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2945,27,1.3382728193149788e+18,"RT @JenniferJJacobs: NEW: Trump, Pence and other top U.S. officials will be offered the newly-approved coronavirus vaccine starting tomorrow, sources say. Essential personnel in WH and certain officials in three branches of govt vaccinated within next 10 days.",Explain,0,0
2946,28,1.3382730555383767e+18,"RT @Doctor_Astro: If it were not for WOMEN PHDS we would not have a #covid19 vaccine @WSJ.  Dr. Katalin Karikó's ground breaking research in MRNA is responsible for the @pfizer vaccine. She is a DOCTOR of biochemistry. Because of her DOCTORAL research, millions of lives will be saved. https://t.co/s18t55IQFC","Excite, Back, Bridge",0,1
2947,29,1.3382374819264512e+18,"BREAKING: #COVID19 Vaccine Shipments Have Begiun In A Historic US Effort Thanks To @realDonaldTrump's ""Operation Warp Speed"" https://t.co/NXSKdSxjUb","Excite, Back",0,1
